date,venue,round,round_label,season,home_team,home_score,home_margin,home_win_odds,home_win_paid,home_line_odds,home_line_paid,away_team,away_score,away_margin,away_win_odds,away_win_paid,away_line_odds,away_line_paid
2016-09-09,MCG,24.0,2016 Finals Week 1,2016,Cats,85,+2,1.66,1.66,-8.5,0.00,Hawks,83,-2,2.31,0.00,+8.5,1.93
2016-09-10,ANZ,24.0,2016 Finals Week 1,2016,Swans,55,-36,1.54,0.00,-11.5,0.00,Giants,91,+36,2.66,2.66,+11.5,1.93
2016-09-10,Adelaide,24.0,2016 Finals Week 1,2016,Crows,141,+62,1.16,1.16,-39.5,1.93,Kangaroos,79,-62,5.90,0.00,+39.5,0.00
2016-09-16,MCG,25.0,2016 Finals Week 2,2016,Hawks,84,-23,1.57,0.00,-9.5,0.00,Bulldogs,107,+23,2.56,2.56,+9.5,1.93
2016-09-17,SCG,25.0,2016 Finals Week 2,2016,Swans,118,+36,1.61,1.61,-9.5,1.93,Crows,82,-36,2.46,0.00,+9.5,0.00
2016-09-23,MCG,26.0,2016 Finals Week 3,2016,Cats,60,-37,1.66,0.00,-8.5,0.00,Swans,97,+37,2.36,2.36,+8.5,1.93
2016-09-24,Showground,26.0,2016 Finals Week 3,2016,Giants,83,-6,1.39,0.00,-20.5,0.00,Bulldogs,89,+6,3.16,3.16,+20.5,1.93
2016-10-01,MCG,27.0,2016 Grand Final,2016,Swans,67,-22,1.57,0.00,-11.5,0.00,Bulldogs,89,+22,2.61,2.61,+11.5,1.93
2015-04-02,MCG,1.0,2015 Round 1,2015,Blues,78,-27,2.55,0.00,+10.5,0.00,Tigers,105,+27,1.54,1.54,-10.5,1.85
2015-04-04,MCG,1.0,2015 Round 1,2015,Demons,115,+26,3.15,3.15,+15.5,1.91,Suns,89,-26,1.38,0.00,-15.5,0.00
2015-04-04,ANZ,1.0,2015 Round 1,2015,Swans,72,+12,1.35,1.35,-22.5,0.00,Bombers,60,-12,3.30,0.00,+22.5,1.85
2015-04-04,Gabba,1.0,2015 Round 1,2015,Lions,74,-12,1.48,0.00,-12.5,0.00,Magpies,86,+12,2.70,2.70,+12.5,1.95
2015-04-04,Marvel,1.0,2015 Round 1,2015,Bulldogs,97,+10,2.65,2.65,+12.5,1.91,Eagles,87,-10,1.50,0.00,-12.5,0.00
2015-04-05,Marvel,1.0,2015 Round 1,2015,Saints,78,-9,3.60,0.00,+20.5,1.95,Giants,87,+9,1.30,1.30,-20.5,0.00
2015-04-05,Adelaide,1.0,2015 Round 1,2015,Crows,140,+77,1.72,1.72,-5.5,1.91,Kangaroos,63,-77,2.15,0.00,+5.5,0.00
2015-04-05,Domain,1.0,2015 Round 1,2015,Dockers,75,+7,1.70,1.70,-4.5,1.85,Power,68,-7,2.20,0.00,+4.5,0.00
2015-04-06,MCG,1.0,2015 Round 1,2015,Hawks,123,+62,1.37,1.37,-18.5,1.85,Cats,61,-62,3.20,0.00,+18.5,0.00
2015-04-10,Domain,2.0,2015 Round 2,2015,Eagles,131,+69,1.50,1.50,-12.5,1.91,Blues,62,-69,2.60,0.00,+12.5,0.00
2015-04-11,MCG,2.0,2015 Round 2,2015,Tigers,66,-19,1.38,0.00,-18.5,0.00,Bulldogs,85,+19,3.05,3.05,+18.5,1.91
2015-04-11,Canberra,2.0,2015 Round 2,2015,Giants,101,+45,1.45,1.45,-16.5,1.91,Demons,56,-45,2.75,0.00,+16.5,0.00
2015-04-11,Marvel,2.0,2015 Round 2,2015,Magpies,63,-27,2.65,0.00,+12.5,0.00,Crows,90,+27,1.48,1.48,-12.5,1.85
2015-04-11,Adelaide,2.0,2015 Round 2,2015,Power,44,-48,1.70,0.00,-5.5,0.00,Swans,92,+48,2.15,2.15,+5.5,1.91
2015-04-11,Metricon,2.0,2015 Round 2,2015,Suns,76,-28,1.20,0.00,-30.5,0.00,Saints,104,+28,4.50,4.50,+30.5,1.91
2015-04-12,GMHBA,2.0,2015 Round 2,2015,Cats,60,-44,1.95,0.00,-5.5,0.00,Dockers,104,+44,1.85,1.85,-5.5,2.10
2015-04-12,MCG,2.0,2015 Round 2,2015,Bombers,78,+2,4.50,4.50,+28.5,1.91,Hawks,76,-2,1.20,0.00,-28.5,0.00
2015-04-12,Marvel,2.0,2015 Round 2,2015,Kangaroos,133,+82,1.15,1.15,-35.5,1.91,Lions,51,-82,5.50,0.00,+35.5,0.00
2015-04-17,MCG,3.0,2015 Round 3,2015,Magpies,140,+74,1.40,1.40,-16.5,1.91,Saints,66,-74,3.00,0.00,+16.5,0.00
2015-04-18,Adelaide,3.0,2015 Round 3,2015,Crows,80,+25,1.08,1.08,-48.5,0.00,Demons,55,-25,8.00,0.00,+48.5,1.91
2015-04-18,MCG,3.0,2015 Round 3,2015,Blues,84,-21,4.00,0.00,+26.5,1.91,Bombers,105,+21,1.25,1.25,-26.5,0.00
2015-04-18,SCG,3.0,2015 Round 3,2015,Swans,111,+21,1.15,1.15,-35.5,0.00,Giants,90,-21,5.50,0.00,+35.5,1.91
2015-04-18,Gabba,3.0,2015 Round 3,2015,Lions,58,-79,2.65,0.00,+13.5,0.00,Tigers,137,+79,1.48,1.48,-13.5,1.91
2015-04-18,Marvel,3.0,2015 Round 3,2015,Kangaroos,105,-8,2.00,0.00,+1.5,0.00,Power,113,+8,1.83,1.83,-1.5,1.91
2015-04-19,UTAS,3.0,2015 Round 3,2015,Hawks,127,+70,1.10,1.10,-45.5,1.91,Bulldogs,57,-70,7.00,0.00,+45.5,0.00
2015-04-19,Domain,3.0,2015 Round 3,2015,Eagles,81,-30,3.40,0.00,+19.5,0.00,Dockers,111,+30,1.32,1.32,-19.5,1.91
2015-04-19,GMHBA,3.0,2015 Round 3,2015,Cats,105,+9,1.14,1.14,-37.5,0.00,Suns,96,-9,5.75,0.00,+37.5,1.91
2015-04-24,MCG,4.0,2015 Round 4,2015,Tigers,51,-32,1.32,0.00,-21.5,0.00,Demons,83,+32,3.55,3.55,+21.5,1.85
2015-04-25,Westpac,4.0,2015 Round 4,2015,Saints,81,-40,3.05,0.00,+20.5,0.00,Blues,121,+40,1.40,1.40,-20.5,1.91
2015-04-25,MCG,4.0,2015 Round 4,2015,Bombers,49,-20,1.42,0.00,-15.5,0.00,Magpies,69,+20,2.95,2.95,+15.5,1.95
2015-04-25,Canberra,4.0,2015 Round 4,2015,Giants,119,+66,1.36,1.36,-20.5,1.91,Suns,53,-66,3.25,0.00,+20.5,0.00
2015-04-25,Domain,4.0,2015 Round 4,2015,Dockers,74,+14,1.57,1.57,-9.5,1.91,Swans,60,-14,2.45,0.00,+9.5,0.00
2015-04-25,Adelaide,4.0,2015 Round 4,2015,Power,99,+8,2.55,2.55,+12.5,1.91,Hawks,91,-8,1.53,0.00,-12.5,0.00
2015-04-26,Gabba,4.0,2015 Round 4,2015,Lions,65,-53,2.65,0.00,+14.5,0.00,Eagles,118,+53,1.50,1.50,-14.5,1.91
2015-04-26,GMHBA,4.0,2015 Round 4,2015,Cats,67,-16,2.25,0.00,+6.5,0.00,Kangaroos,83,+16,1.67,1.67,-6.5,1.91
2015-04-26,Marvel,4.0,2015 Round 4,2015,Bulldogs,125,+57,4.00,4.00,+25.5,1.91,Crows,68,-57,1.25,0.00,-25.5,0.00
2015-05-01,MCG,5.0,2015 Round 5,2015,Blues,45,-75,2.30,0.00,+8.5,0.00,Magpies,120,+75,1.63,1.63,-8.5,1.91
2015-05-02,MCG,5.0,2015 Round 5,2015,Tigers,76,-9,1.63,0.00,-7.5,0.00,Cats,85,+9,2.30,2.30,+7.5,1.91
2015-05-02,SCG,5.0,2015 Round 5,2015,Swans,73,-4,1.17,0.00,-34.5,0.00,Bulldogs,77,+4,5.00,5.00,+34.5,1.91
2015-05-02,Metricon,5.0,2015 Round 5,2015,Suns,118,+64,1.81,1.81,-2.5,1.91,Lions,54,-64,2.00,0.00,+2.5,0.00
2015-05-02,Domain,5.0,2015 Round 5,2015,Eagles,120,+87,1.60,1.60,-8.5,1.91,Giants,33,-87,2.35,0.00,+8.5,0.00
2015-05-02,Marvel,5.0,2015 Round 5,2015,Kangaroos,70,-60,3.15,0.00,+20.5,0.00,Hawks,130,+60,1.35,1.35,-20.5,1.91
2015-05-03,MCG,5.0,2015 Round 5,2015,Demons,50,-68,5.00,0.00,+30.5,0.00,Dockers,118,+68,1.17,1.17,-30.5,1.91
2015-05-03,Marvel,5.0,2015 Round 5,2015,Saints,80,-2,5.50,0.00,+37.5,1.91,Bombers,82,+2,1.15,1.15,-37.5,0.00
2015-05-03,Adelaide,5.0,2015 Round 5,2015,Crows,91,-24,2.30,0.00,+8.5,0.00,Power,115,+24,1.62,1.62,-8.5,1.91
2015-05-08,MCG,6.0,2015 Round 6,2015,Magpies,59,-41,1.62,0.00,-8.5,0.00,Cats,100,+41,2.35,2.35,+8.5,1.91
2015-05-09,Blundstone,6.0,2015 Round 6,2015,Kangaroos,109,+35,1.50,1.50,-12.5,1.91,Tigers,74,-35,2.60,0.00,+12.5,0.00
2015-05-09,Marvel,6.0,2015 Round 6,2015,Bulldogs,87,-7,1.38,0.00,-17.5,0.00,Saints,94,+7,3.05,3.05,+17.5,1.91
2015-05-09,Showground,6.0,2015 Round 6,2015,Giants,108,+10,3.75,3.75,+25.5,1.91,Hawks,98,-10,1.27,0.00,-25.5,0.00
2015-05-09,Metricon,6.0,2015 Round 6,2015,Suns,78,-41,6.25,0.00,+38.5,0.00,Crows,119,+41,1.12,1.12,-38.5,1.91
2015-05-09,Domain,6.0,2015 Round 6,2015,Dockers,80,+28,1.20,1.20,-27.5,1.91,Bombers,52,-28,4.50,0.00,+27.5,0.00
2015-05-09,MCG,6.0,2015 Round 6,2015,Demons,50,-38,5.00,0.00,+30.5,0.00,Swans,88,+38,1.17,1.17,-30.5,1.91
2015-05-10,Marvel,6.0,2015 Round 6,2015,Blues,75,-9,1.25,0.00,-26.5,0.00,Lions,84,+9,4.00,4.00,+26.5,1.91
2015-05-10,Adelaide,6.0,2015 Round 6,2015,Power,68,-10,1.20,0.00,-30.5,0.00,Eagles,78,+10,4.50,4.50,+30.5,1.91
2015-05-15,Marvel,7.0,2015 Round 7,2015,Bombers,82,-11,2.75,0.00,+14.5,1.91,Kangaroos,93,+11,1.45,1.45,-14.5,0.00
2015-05-16,Adelaide,7.0,2015 Round 7,2015,Crows,119,+46,1.24,1.24,-29.5,1.91,Saints,73,-46,4.00,0.00,+29.5,0.00
2015-05-16,MCG,7.0,2015 Round 7,2015,Hawks,155,+105,1.10,1.10,-42.5,1.91,Demons,50,-105,6.75,0.00,+42.5,0.00
2015-05-16,Marvel,7.0,2015 Round 7,2015,Blues,57,-78,2.60,0.00,+12.5,0.00,Giants,135,+78,1.50,1.50,-12.5,1.91
2015-05-16,Domain,7.0,2015 Round 7,2015,Eagles,135,+92,1.10,1.10,-39.5,1.85,Suns,43,-92,7.00,0.00,+39.5,0.00
2015-05-16,ANZ,7.0,2015 Round 7,2015,Swans,120,+43,1.27,1.27,-25.5,1.91,Cats,77,-43,3.70,0.00,+25.5,0.00
2015-05-17,Marvel,7.0,2015 Round 7,2015,Bulldogs,88,-13,3.65,0.00,+23.5,1.91,Dockers,101,+13,1.28,1.28,-23.5,0.00
2015-05-17,MCG,7.0,2015 Round 7,2015,Tigers,105,+5,2.10,2.10,+5.5,1.91,Magpies,100,-5,1.72,0.00,-5.5,0.00
2015-05-17,Gabba,7.0,2015 Round 7,2015,Lions,102,+37,4.50,4.50,+32.5,1.91,Power,65,-37,1.20,0.00,-32.5,0.00
2015-05-22,Marvel,8.0,2015 Round 8,2015,Cats,140,+77,1.22,1.22,-28.5,1.85,Blues,63,-77,4.50,0.00,+28.5,0.00
2015-05-23,Marvel,8.0,2015 Round 8,2015,Saints,78,-53,5.15,0.00,+34.5,0.00,Eagles,131,+53,1.18,1.18,-34.5,1.85
2015-05-23,Showground,8.0,2015 Round 8,2015,Giants,108,+24,1.55,1.55,-11.5,1.91,Crows,84,-24,2.50,0.00,+11.5,0.00
2015-05-23,Metricon,8.0,2015 Round 8,2015,Suns,63,-69,3.80,0.00,+24.5,0.00,Magpies,132,+69,1.28,1.28,-24.5,1.91
2015-05-23,Domain,8.0,2015 Round 8,2015,Dockers,115,+73,1.20,1.20,-30.5,1.85,Kangaroos,42,-73,4.75,0.00,+30.5,0.00
2015-05-23,MCG,8.0,2015 Round 8,2015,Hawks,69,-4,1.50,0.00,-13.5,0.00,Swans,73,+4,2.65,2.65,+13.5,1.91
2015-05-24,Marvel,8.0,2015 Round 8,2015,Bombers,136,+58,1.23,1.23,-29.5,1.85,Lions,78,-58,4.40,0.00,+29.5,0.00
2015-05-24,MCG,8.0,2015 Round 8,2015,Demons,103,+39,3.10,3.10,+17.5,1.91,Bulldogs,64,-39,1.39,0.00,-17.5,0.00
2015-05-24,Adelaide,8.0,2015 Round 8,2015,Power,43,-33,1.33,0.00,-22.5,0.00,Tigers,76,+33,3.40,3.40,+22.5,1.91
2015-05-29,SCG,9.0,2015 Round 9,2015,Swans,122,+60,1.02,1.02,-72.5,0.00,Blues,62,-60,17.00,0.00,+72.5,1.91
2015-05-30,TIO,9.0,2015 Round 9,2015,Demons,54,-61,2.75,0.00,+15.5,0.00,Power,115,+61,1.47,1.47,-15.5,1.95
2015-05-30,UTAS,9.0,2015 Round 9,2015,Hawks,93,+53,1.01,1.01,-68.5,0.00,Suns,40,-53,19.00,0.00,+68.5,1.91
2015-05-30,Marvel,9.0,2015 Round 9,2015,Bulldogs,113,+45,2.55,2.55,+12.5,1.91,Giants,68,-45,1.53,0.00,-12.5,0.00
2015-05-30,Adelaide,9.0,2015 Round 9,2015,Crows,57,-11,3.85,0.00,+23.5,1.91,Dockers,68,+11,1.28,1.28,-23.5,0.00
2015-05-30,MCG,9.0,2015 Round 9,2015,Tigers,72,+13,1.80,1.80,-4.5,1.95,Bombers,59,-13,2.05,0.00,+4.5,0.00
2015-05-31,Gabba,9.0,2015 Round 9,2015,Lions,86,-22,1.62,0.00,-8.5,0.00,Saints,108,+22,2.35,2.35,+8.5,1.91
2015-05-31,Domain,9.0,2015 Round 9,2015,Eagles,120,+56,1.43,1.43,-15.5,1.90,Cats,64,-56,2.90,0.00,+15.5,0.00
2015-05-31,MCG,9.0,2015 Round 9,2015,Magpies,112,+17,2.00,2.00,+2.5,1.91,Kangaroos,95,-17,1.84,0.00,-2.5,0.00
2015-06-05,Domain,10.0,2015 Round 10,2015,Dockers,70,-27,1.25,0.00,-26.5,0.00,Tigers,97,+27,4.25,4.25,+26.5,1.91
2015-06-06,MCG,10.0,2015 Round 10,2015,Blues,90,-9,3.50,0.00,+23.5,1.95,Crows,99,+9,1.32,1.32,-23.5,0.00
2015-06-06,Metricon,10.0,2015 Round 10,2015,Suns,41,-52,15.00,0.00,+61.5,1.91,Swans,93,+52,1.02,1.02,-61.5,0.00
2015-06-06,Adelaide,10.0,2015 Round 10,2015,Power,100,+38,1.26,1.26,-28.5,1.85,Bulldogs,62,-38,4.00,0.00,+28.5,0.00
2015-06-06,Marvel,10.0,2015 Round 10,2015,Bombers,53,-69,2.05,0.00,+2.5,0.00,Cats,122,+69,1.80,1.80,-2.5,1.91
2015-06-07,Showground,10.0,2015 Round 10,2015,Giants,97,+30,1.08,1.08,-45.5,0.00,Lions,67,-30,8.50,0.00,+45.5,1.95
2015-06-07,Blundstone,10.0,2015 Round 10,2015,Kangaroos,85,+10,2.10,2.10,+4.5,1.91,Eagles,75,-10,1.77,0.00,-4.5,0.00
2015-06-07,Marvel,10.0,2015 Round 10,2015,Saints,69,-63,14.00,0.00,+57.5,0.00,Hawks,132,+63,1.03,1.03,-57.5,1.91
2015-06-08,MCG,10.0,2015 Round 10,2015,Demons,85,-25,4.00,0.00,+26.5,1.85,Magpies,110,+25,1.26,1.26,-26.5,0.00
2015-06-12,Adelaide,11.0,2015 Round 11,2015,Power,69,-23,1.46,0.00,-14.5,0.00,Cats,92,+23,2.80,2.80,+14.5,1.90
2015-06-13,Metricon,11.0,2015 Round 11,2015,Suns,46,-7,10.00,0.00,+45.5,1.95,Dockers,53,+7,1.06,1.06,-45.5,0.00
2015-06-13,Domain,11.0,2015 Round 11,2015,Eagles,96,+50,1.15,1.15,-39.5,1.91,Bombers,46,-50,5.75,0.00,+39.5,0.00
2015-06-13,Marvel,11.0,2015 Round 11,2015,Kangaroos,75,-16,2.65,0.00,+14.5,0.00,Swans,91,+16,1.50,1.50,-14.5,1.95
2015-06-14,MCG,11.0,2015 Round 11,2015,Magpies,119,+42,1.67,1.67,-7.5,1.91,Giants,77,-42,2.25,0.00,+7.5,0.00
2015-06-14,Marvel,11.0,2015 Round 11,2015,Saints,85,+2,1.70,1.70,-5.5,0.00,Demons,83,-2,2.20,0.00,+5.5,1.90
2015-06-18,Adelaide,12.0,2015 Round 12,2015,Crows,85,-29,3.15,0.00,+18.5,0.00,Hawks,114,+29,1.38,1.38,-18.5,1.91
2015-06-19,MCG,12.0,2015 Round 12,2015,Tigers,70,-20,1.80,0.00,-2.5,0.00,Eagles,90,+20,2.05,2.05,+2.5,1.91
2015-06-20,MCG,12.0,2015 Round 12,2015,Blues,110,+4,3.10,3.10,+16.5,1.91,Power,106,-4,1.39,0.00,-16.5,0.00
2015-06-20,Showground,12.0,2015 Round 12,2015,Giants,61,-56,3.15,0.00,+17.5,0.00,Kangaroos,117,+56,1.38,1.38,-17.5,1.91
2015-06-20,Marvel,12.0,2015 Round 12,2015,Bulldogs,146,+72,1.28,1.28,-25.5,1.91,Lions,74,-72,3.80,0.00,+25.5,0.00
2015-06-21,GMHBA,12.0,2015 Round 12,2015,Cats,89,-24,1.11,0.00,-42.5,0.00,Demons,113,+24,7.00,7.00,+42.5,1.91
2015-06-25,Domain,13.0,2015 Round 13,2015,Dockers,80,+7,1.33,1.33,-22.5,0.00,Magpies,73,-7,3.50,0.00,+22.5,1.91
2015-06-26,SCG,13.0,2015 Round 13,2015,Swans,77,-18,1.35,0.00,-20.5,0.00,Tigers,95,+18,3.25,3.25,+20.5,1.91
2015-06-27,MCG,13.0,2015 Round 13,2015,Hawks,114,+38,1.08,1.08,-52.5,0.00,Bombers,76,-38,9.00,0.00,+52.5,1.85
2015-06-27,Gabba,13.0,2015 Round 13,2015,Lions,69,-13,3.50,0.00,+24.5,1.91,Crows,82,+13,1.32,1.32,-24.5,0.00
2015-06-27,Marvel,13.0,2015 Round 13,2015,Saints,56,-6,2.60,0.00,+13.5,1.95,Bulldogs,62,+6,1.52,1.52,-13.5,0.00
2015-06-28,Marvel,13.0,2015 Round 13,2015,Blues,103,+34,1.43,1.43,-17.5,1.85,Suns,69,-34,2.90,0.00,+17.5,0.00
2015-07-02,SCG,14.0,2015 Round 14,2015,Swans,94,+10,1.47,1.47,-14.5,0.00,Power,84,-10,2.75,0.00,+14.5,1.91
2015-07-03,MCG,14.0,2015 Round 14,2015,Magpies,91,-10,3.45,0.00,+22.5,1.95,Hawks,101,+10,1.33,1.33,-22.5,0.00
2015-07-04,MCG,14.0,2015 Round 14,2015,Tigers,78,+9,1.18,1.18,-34.5,0.00,Giants,69,-9,5.00,0.00,+34.5,1.91
2015-07-04,Metricon,14.0,2015 Round 14,2015,Suns,125,+55,4.00,4.00,+25.5,1.95,Kangaroos,70,-55,1.26,0.00,-25.5,0.00
2015-07-04,TIO,14.0,2015 Round 14,2015,Demons,60,-54,4.40,0.00,+29.5,0.00,Eagles,114,+54,1.22,1.22,-29.5,1.85
2015-07-04,Marvel,14.0,2015 Round 14,2015,Bulldogs,64,+11,1.42,1.42,-16.5,0.00,Blues,53,-11,2.90,0.00,+16.5,1.91
2015-07-05,Marvel,14.0,2015 Round 14,2015,Bombers,52,-110,1.73,0.00,-5.5,0.00,Saints,162,+110,2.15,2.15,+5.5,1.91
2015-07-05,Domain,14.0,2015 Round 14,2015,Dockers,84,+36,1.02,1.02,-56.5,0.00,Lions,48,-36,15.00,0.00,+56.5,1.91
2015-07-09,Adelaide,15.0,2015 Round 15,2015,Power,66,+3,1.84,1.84,-2.5,1.91,Magpies,63,-3,2.00,0.00,+2.5,0.00
2015-07-10,MCG,15.0,2015 Round 15,2015,Tigers,71,+30,1.33,1.33,-21.5,1.91,Blues,41,-30,3.40,0.00,+21.5,0.00
2015-07-11,MCG,15.0,2015 Round 15,2015,Bombers,69,+9,2.70,2.70,+12.5,1.91,Demons,60,-9,1.48,0.00,-12.5,0.00
2015-07-11,Cazaly's,15.0,2015 Round 15,2015,Bulldogs,95,+22,1.65,1.65,-5.5,1.85,Suns,73,-22,2.30,0.00,+5.5,0.00
2015-07-11,Domain,15.0,2015 Round 15,2015,Eagles,147,+56,1.18,1.18,-34.5,1.85,Crows,91,-56,4.80,0.00,+34.5,0.00
2015-07-11,Marvel,15.0,2015 Round 15,2015,Kangaroos,120,+41,2.10,2.10,+3.5,1.91,Cats,79,-41,1.77,0.00,-3.5,0.00
2015-07-12,Showground,15.0,2015 Round 15,2015,Giants,84,+35,1.75,1.75,-5.5,1.95,Saints,49,-35,2.12,0.00,+5.5,0.00
2015-07-12,UTAS,15.0,2015 Round 15,2015,Hawks,115,+72,1.39,1.39,-18.5,1.91,Dockers,43,-72,3.10,0.00,+18.5,0.00
2015-07-12,Gabba,15.0,2015 Round 15,2015,Lions,49,-21,6.00,0.00,+38.5,1.91,Swans,70,+21,1.14,1.14,-38.5,0.00
2015-07-17,Marvel,16.0,2015 Round 16,2015,Kangaroos,93,+25,1.22,1.22,-30.5,0.00,Bombers,68,-25,4.60,0.00,+30.5,1.95
2015-07-18,GMHBA,16.0,2015 Round 16,2015,Cats,72,+8,1.60,1.60,-8.5,0.00,Bulldogs,64,-8,2.40,0.00,+8.5,1.91
2015-07-18,Metricon,16.0,2015 Round 16,2015,Suns,79,-15,2.25,0.00,+5.5,0.00,Giants,94,+15,1.68,1.68,-5.5,1.85
2015-07-18,Marvel,16.0,2015 Round 16,2015,Magpies,56,-31,2.55,0.00,+10.5,0.00,Eagles,87,+31,1.53,1.53,-10.5,1.91
2015-07-18,Domain,16.0,2015 Round 16,2015,Dockers,95,+42,1.14,1.14,-39.5,1.91,Blues,53,-42,6.25,0.00,+39.5,0.00
2015-07-18,ANZ,16.0,2015 Round 16,2015,Swans,57,-89,2.45,0.00,+10.5,0.00,Hawks,146,+89,1.57,1.57,-10.5,1.95
2015-07-19,MCG,16.0,2015 Round 16,2015,Demons,60,+24,1.62,1.62,-8.5,1.95,Lions,36,-24,2.35,0.00,+8.5,0.00
2015-07-19,Adelaide,16.0,2015 Round 16,2015,Power,113,-3,1.55,0.00,-10.5,0.00,Crows,116,+3,2.50,2.50,+10.5,1.91
2015-07-19,Marvel,16.0,2015 Round 16,2015,Saints,73,-16,2.95,0.00,+16.5,1.91,Tigers,89,+16,1.42,1.42,-16.5,0.00
2015-07-24,Marvel,17.0,2015 Round 17,2015,Blues,35,-138,15.00,0.00,+65.5,0.00,Hawks,173,+138,1.02,1.02,-65.5,1.95
2015-07-25,Adelaide,17.0,2015 Round 17,2015,Crows,125,+45,1.22,1.22,-30.5,1.95,Suns,80,-45,4.50,0.00,+30.5,0.00
2015-07-25,Canberra,17.0,2015 Round 17,2015,Giants,42,-27,1.83,0.00,-2.5,0.00,Cats,69,+27,2.00,2.00,+2.5,1.91
2015-07-25,MCG,17.0,2015 Round 17,2015,Tigers,78,-4,1.75,0.00,-2.5,0.00,Dockers,82,+4,2.10,2.10,+2.5,1.95
2015-07-25,Gabba,17.0,2015 Round 17,2015,Lions,38,-72,4.50,0.00,+30.5,0.00,Kangaroos,110,+72,1.22,1.22,-30.5,1.85
2015-07-25,Marvel,17.0,2015 Round 17,2015,Bombers,116,-13,3.30,0.00,+18.5,1.95,Power,129,+13,1.35,1.35,-18.5,0.00
2015-07-26,Marvel,17.0,2015 Round 17,2015,Bulldogs,104,+18,2.20,2.20,+5.5,1.91,Magpies,86,-18,1.70,0.00,-5.5,0.00
2015-07-26,Domain,17.0,2015 Round 17,2015,Eagles,103,+52,1.33,1.33,-20.5,1.91,Swans,51,-52,3.45,0.00,+20.5,0.00
2015-07-26,MCG,17.0,2015 Round 17,2015,Demons,46,-37,2.10,0.00,+3.5,0.00,Saints,83,+37,1.77,1.77,-3.5,1.91
2015-07-31,MCG,18.0,2015 Round 18,2015,Hawks,53,-18,1.22,0.00,-34.5,0.00,Tigers,71,+18,4.50,4.50,+34.5,1.85
2015-08-01,GMHBA,18.0,2015 Round 18,2015,Cats,113,+56,1.12,1.12,-40.5,1.91,Lions,57,-56,6.75,0.00,+40.5,0.00
2015-08-01,MCG,18.0,2015 Round 18,2015,Magpies,54,-37,1.33,0.00,-22.5,0.00,Demons,91,+37,3.40,3.40,+22.5,1.91
2015-08-01,SCG,18.0,2015 Round 18,2015,Swans,117,+52,1.43,1.43,-16.5,1.95,Crows,65,-52,2.90,0.00,+16.5,0.00
2015-08-01,Metricon,18.0,2015 Round 18,2015,Suns,83,+0,8.50,4.25,+49.5,1.91,Eagles,83,+0,1.08,0.54,-49.5,0.00
2015-08-01,Marvel,18.0,2015 Round 18,2015,Blues,54,-64,5.75,0.00,+36.5,0.00,Kangaroos,118,+64,1.15,1.15,-36.5,1.91
2015-08-02,Adelaide,18.0,2015 Round 18,2015,Power,112,+63,1.20,1.20,-30.5,1.91,Saints,49,-63,4.75,0.00,+30.5,0.00
2015-08-02,Domain,18.0,2015 Round 18,2015,Dockers,84,+21,1.22,1.22,-27.5,0.00,Giants,63,-21,4.50,0.00,+27.5,1.91
2015-08-02,Marvel,18.0,2015 Round 18,2015,Bombers,40,-87,2.95,0.00,+16.5,0.00,Bulldogs,127,+87,1.42,1.42,-16.5,1.91
2015-08-07,Adelaide,19.0,2015 Round 19,2015,Crows,88,+36,2.20,2.20,+5.5,1.91,Tigers,52,-36,1.70,0.00,-5.5,0.00
2015-08-08,MCG,19.0,2015 Round 19,2015,Magpies,105,+18,1.23,1.23,-28.5,0.00,Blues,87,-18,4.40,0.00,+28.5,1.91
2015-08-08,Marvel,19.0,2015 Round 19,2015,Bulldogs,128,+64,1.75,1.75,-5.5,1.91,Power,64,-64,2.10,0.00,+5.5,0.00
2015-08-08,Gabba,19.0,2015 Round 19,2015,Lions,100,-14,2.45,0.00,+9.5,0.00,Suns,114,+14,1.58,1.58,-9.5,1.91
2015-08-08,Domain,19.0,2015 Round 19,2015,Eagles,74,-14,2.50,0.00,+9.5,0.00,Hawks,88,+14,1.55,1.55,-9.5,1.85
2015-08-08,GMHBA,19.0,2015 Round 19,2015,Cats,95,+32,1.98,1.98,-1.5,2.00,Swans,63,-32,1.86,0.00,-4.5,0.00
2015-08-09,MCG,19.0,2015 Round 19,2015,Demons,92,-35,3.50,0.00,+21.5,0.00,Kangaroos,127,+35,1.32,1.32,-21.5,1.85
2015-08-09,Showground,19.0,2015 Round 19,2015,Giants,93,+32,1.26,1.26,-27.5,1.91,Bombers,61,-32,4.00,0.00,+27.5,0.00
2015-08-09,Marvel,19.0,2015 Round 19,2015,Saints,59,-37,2.65,0.00,+12.5,0.00,Dockers,96,+37,1.50,1.50,-12.5,1.91
2015-08-14,SCG,20.0,2015 Round 20,2015,Swans,87,+11,1.35,1.35,-19.5,0.00,Magpies,76,-11,3.30,0.00,+19.5,1.91
2015-08-15,Marvel,20.0,2015 Round 20,2015,Bombers,59,-112,3.85,0.00,+25.5,0.00,Crows,171,+112,1.28,1.28,-25.5,1.95
2015-08-15,Blundstone,20.0,2015 Round 20,2015,Kangaroos,120,+37,1.17,1.17,-34.5,1.91,Saints,83,-37,5.30,0.00,+34.5,0.00
2015-08-15,Adelaide,20.0,2015 Round 20,2015,Power,111,+21,1.26,1.26,-25.5,0.00,Giants,90,-21,4.00,0.00,+25.5,1.91
